List of genes that are upregulated in the fat body from 50-day-old wild-type flies ,,,,,,,,,
Chromtin name,Start site,End site,Strand,Symbol,logFC,PValue,FDR,Upregulation,Downregulation
chrX,9427850,9428338,+,CG34026,1.828816136,7.53E-05,0.000551661,TRUE,FALSE
chrX,9469156,9470234,-,CG42395,1.915248673,3.40E-05,0.000266978,TRUE,FALSE
chrX,9588220,9591596,+,btd,5.321375845,8.48E-20,3.20E-18,TRUE,FALSE
chrX,9623707,9649831,+,Sp1,5.773462106,3.55E-41,4.87E-39,TRUE,FALSE
chrX,9682514,9743263,+,CG32698,2.949183477,1.12E-20,4.52E-19,TRUE,FALSE
chrX,9762218,9765597,-,CG42262,1.294833674,0.00268729,0.013251906,TRUE,FALSE
chrX,9773901,9774568,+,CG9686,1.634497659,1.96E-06,1.93E-05,TRUE,FALSE
chrX,9778474,9779079,+,CG9691,1.116442336,4.38E-05,0.000336821,TRUE,FALSE
chrX,9823921,9824039,-,snoRNA:Me28S-U1688,1.67538767,8.90E-05,0.000642099,TRUE,FALSE
chrX,9857485,9858911,-,CG1791,1.392807656,6.44E-07,6.82E-06,TRUE,FALSE
chrX,9859273,9860994,+,CG1889,1.278360091,4.73E-06,4.39E-05,TRUE,FALSE
chrX,9860743,9861152,-,CG15250,3.249743914,1.79E-07,2.05E-06,TRUE,FALSE
chrX,9861354,9864791,-,CG15251,3.474201852,3.52E-10,5.75E-09,TRUE,FALSE
chrX,9883727,9900917,+,CG32694,2.162653696,1.03E-13,2.47E-12,TRUE,FALSE
chrX,9903267,9903886,+,CG33557,6.064195353,0.000178595,0.001215346,TRUE,FALSE
chrX,10352218,10353709,-,Or9a,5.833529982,0.001005722,0.005586111,TRUE,FALSE
chrX,10736187,10737028,+,CG15209,1.383364676,3.48E-07,3.82E-06,TRUE,FALSE
chrX,10800116,10803230,+,CG15207,1.221519229,0.006982723,0.030042644,TRUE,FALSE
chrX,10983322,10984138,+,Vago,1.543089664,6.35E-08,7.72E-07,TRUE,FALSE
chrX,11215611,11216379,-,sisA,7.017126952,1.02E-07,1.21E-06,TRUE,FALSE
chrX,11336573,11340045,+,Sk1,1.138465985,2.81E-05,0.00022731,TRUE,FALSE
chrX,11449317,11452687,-,CG1572,1.276341197,5.74E-06,5.24E-05,TRUE,FALSE
chrX,11455561,11456813,+,PGRP-SA,2.08803238,2.76E-13,6.43E-12,TRUE,FALSE
chrX,11473088,11474467,+,roX2,3.707723336,1.60E-05,0.000135888,TRUE,FALSE
chrX,11509261,11509873,-,CG15220,1.011158646,0.000476634,0.00289941,TRUE,FALSE
chrX,11618372,11630650,+,CG15221,3.397176889,5.88E-13,1.33E-11,TRUE,FALSE
chrX,11657504,11658621,-,CG9360,1.237703893,6.26E-06,5.68E-05,TRUE,FALSE
chrX,11663805,11672709,-,dy,3.45837867,0.001410051,0.007602277,TRUE,FALSE
chrX,11731635,11732043,-,CG15741,6.641952877,4.50E-06,4.20E-05,TRUE,FALSE
chrX,11736694,11740132,-,CG15740,2.570101441,0.003941248,0.018469242,TRUE,FALSE
chrX,11767351,11769378,+,CG15739,1.135973909,4.02E-05,0.000311856,TRUE,FALSE
chrX,11769338,11770989,-,CG10352,1.482993663,6.50E-08,7.89E-07,TRUE,FALSE
chrX,12391193,12410580,+,CG2556,1.761367906,2.03E-08,2.68E-07,TRUE,FALSE
chrX,12413011,12425266,-,CG42251,2.219780133,2.04E-11,4.07E-10,TRUE,FALSE
chrX,12510348,12515251,+,CG11085,3.050510344,0.006711071,0.029046115,TRUE,FALSE
chrX,13072036,13072533,+,CG32640,6.862280107,4.47E-07,4.84E-06,TRUE,FALSE
chrX,13455706,13457392,+,CG32633,1.246373232,0.002051161,0.010503057,TRUE,FALSE
chrX,13650196,13650849,-,CG32625,2.789589472,1.09E-14,2.84E-13,TRUE,FALSE
chrX,14085247,14086019,-,CG13403,3.460075125,2.53E-06,2.46E-05,TRUE,FALSE
chrX,14087251,14093996,+,yl,2.387895045,3.87E-16,1.18E-14,TRUE,FALSE
chrX,14118675,14119917,-,CG11674,1.539351256,2.93E-08,3.79E-07,TRUE,FALSE
chrX,14141875,14152633,+,mud,1.277992154,6.27E-06,5.69E-05,TRUE,FALSE
chrX,14366438,14374112,-,CG9411,1.873546021,3.45E-05,0.000270859,TRUE,FALSE
chrX,14612305,14612975,-,CG32595,8.279781881,8.28E-15,2.20E-13,TRUE,FALSE
chrX,14748360,14750394,-,CG9519,2.206605709,2.11E-10,3.56E-09,TRUE,FALSE
chrX,14779984,14790921,-,CG9514,1.73640412,0.003360933,0.016091558,TRUE,FALSE
chrX,14805875,14807830,-,CG12398,2.572113971,2.45E-09,3.56E-08,TRUE,FALSE
chrX,14813284,14817522,-,CG9503,2.191621661,4.87E-09,6.89E-08,TRUE,FALSE
chrX,14989521,14990066,-,CG9072,5.914585945,0.000649138,0.003807468,TRUE,FALSE
chrX,15007334,15010572,-,Cyp4s3,2.320722153,2.16E-12,4.65E-11,TRUE,FALSE
chrX,15019787,15031344,+,drd,1.40541654,2.86E-07,3.19E-06,TRUE,FALSE
chrX,15234363,15236144,-,CG9123,1.30987767,7.73E-05,0.000564779,TRUE,FALSE
chrX,15299765,15335251,-,CG18210,3.775988098,0.000304426,0.001964372,TRUE,FALSE
chrX,15340210,15343922,-,Scamp,1.218383549,1.08E-05,9.38E-05,TRUE,FALSE
chrX,15579107,15581848,-,CG15599,3.937632008,6.79E-05,0.000503551,TRUE,FALSE
chrX,15674430,15677743,-,CG8959,1.188839173,0.005324908,0.02392005,TRUE,FALSE
chrX,15894166,15899877,-,vap,1.068855906,0.000110646,0.000781517,TRUE,FALSE
chrX,15903160,15955708,+,Muc14A,2.707120043,2.19E-05,0.000181438,TRUE,FALSE
chrX,15957773,15964337,+,dpr18,4.275013749,5.34E-14,1.32E-12,TRUE,FALSE
chrX,16293931,16297514,-,CG9981,1.504221487,0.000844809,0.004805629,TRUE,FALSE
chrX,16311268,16316249,-,Anxb11,1.181998721,2.30E-05,0.000189327,TRUE,FALSE
chrX,16417334,16419254,-,CG9906,1.680622639,0.000366125,0.002306253,TRUE,FALSE
chrX,16554925,16558488,-,CG15865,3.07132159,1.53E-09,2.32E-08,TRUE,FALSE
chrX,16594478,16595989,-,spheroide,4.331743187,1.16E-27,7.60E-26,TRUE,FALSE
chrX,16596899,16597912,-,CG9673,2.458330057,4.90E-14,1.22E-12,TRUE,FALSE
chrX,16598120,16599188,+,CG4653,2.979320026,8.27E-10,1.31E-08,TRUE,FALSE
chrX,16720810,16729547,-,CG13004,1.604325225,1.84E-08,2.44E-07,TRUE,FALSE
chrX,16842140,16842473,-,CG13000,2.754702643,0.001189076,0.006513114,TRUE,FALSE
chrX,17001625,17030021,+,CG5004,1.093358615,5.33E-05,0.000400797,TRUE,FALSE
chrX,17038315,17038453,-,snoRNA:Psi28S-1192b,1.680622639,0.000979478,0.005478683,TRUE,FALSE
chrX,17038863,17039003,-,snoRNA:Psi28S-2876,6.979945323,1.47E-07,1.71E-06,TRUE,FALSE
chrX,17040433,17040578,-,snoRNA:Psi28S-1135b,2.651390826,0.005926037,0.026299185,TRUE,FALSE
chrX,17100440,17101887,+,CG32564,2.740131025,9.25E-12,1.88E-10,TRUE,FALSE
chrX,17117155,17117848,-,CG34327,1.210133916,1.86E-05,0.000156394,TRUE,FALSE
chrX,17140024,17141049,-,CG42854,5.914585945,0.000420605,0.002586757,TRUE,FALSE
chrX,17175809,17176744,-,CG8664,7.727367361,4.38E-11,8.34E-10,TRUE,FALSE
chrX,17177793,17178516,-,CG8661,4.571205029,3.72E-13,8.59E-12,TRUE,FALSE
chrX,17460818,17463168,-,ppk23,7.344159714,5.97E-09,8.41E-08,TRUE,FALSE
chrX,17473890,17492995,+,CG12991,1.267334412,4.68E-06,4.35E-05,TRUE,FALSE
chrX,17782209,17783437,+,CG6788,3.981127923,4.14E-10,6.72E-09,TRUE,FALSE
chrX,18098435,18099177,-,Her,3.420410832,2.38E-05,0.000195011,TRUE,FALSE
chrX,18135380,18137038,-,upd2,1.623447193,9.60E-05,0.000689361,TRUE,FALSE
chrX,18171265,18178631,+,upd3,3.858690298,3.26E-28,2.22E-26,TRUE,FALSE
chrX,18199376,18203021,-,os,6.381804782,2.23E-05,0.000185067,TRUE,FALSE
chrX,18208155,18215198,-,CG6023,1.491007141,6.25E-07,6.64E-06,TRUE,FALSE
chrX,18281964,18284377,+,Tsf1,3.150873471,6.63E-26,3.95E-24,TRUE,FALSE
chrX,18293653,18294055,-,CG34328,1.70459839,0.004074671,0.019024882,TRUE,FALSE
chrX,18309545,18310945,+,CG15056,4.296760922,2.38E-05,0.000195011,TRUE,FALSE
chrX,18337842,18373574,-,CG32547,1.780801032,6.74E-07,7.11E-06,TRUE,FALSE
chrX,18374134,18377778,-,CG6361,2.210042941,2.39E-14,6.05E-13,TRUE,FALSE
chrX,18378514,18380954,-,psh,3.569370588,2.83E-30,2.12E-28,TRUE,FALSE
chrX,18381680,18383519,-,CG15046,1.387803415,4.52E-07,4.89E-06,TRUE,FALSE
chrX,18385215,18386029,-,CG15044,4.242185814,2.70E-21,1.13E-19,TRUE,FALSE
chrX,18387433,18388197,-,CG15043,4.61826275,3.64E-42,5.23E-40,TRUE,FALSE
chrX,18409431,18414480,+,Aats-his,1.040137147,0.000193113,0.001302975,TRUE,FALSE
chrX,18669262,18675378,+,CG6891,1.374584462,1.04E-06,1.07E-05,TRUE,FALSE
chrX,18754316,18755033,+,CG32544,2.599010575,1.12E-10,2.01E-09,TRUE,FALSE
chrX,18944505,18945010,+,CG34329,1.602563933,0.000213074,0.001428072,TRUE,FALSE
chrX,18962305,18962925,-,CG34330,3.196524004,9.22E-24,4.88E-22,TRUE,FALSE
chrX,18971757,18972627,+,CG7406,6.543448692,9.97E-06,8.76E-05,TRUE,FALSE
chrX,18975699,18976599,+,CG14191,7.186267132,1.74E-50,3.59E-48,TRUE,FALSE
chrX,19019305,19021346,-,tgy,4.027673871,1.40E-07,1.64E-06,TRUE,FALSE
chrX,19077456,19081312,+,CG33253,2.938185061,2.42E-10,4.04E-09,TRUE,FALSE
chrX,19084246,19085062,+,CG14193,1.090145393,0.001196115,0.006542404,TRUE,FALSE
chrX,19474578,19475686,-,CG14218,2.17741501,0.002165337,0.011005486,TRUE,FALSE
chrX,19481414,19484104,-,CG14219,1.519570527,1.40E-06,1.40E-05,TRUE,FALSE
chrX,19486644,19489581,+,CG14205,5.850270262,2.00E-50,4.08E-48,TRUE,FALSE
chrX,19512849,19515151,-,CG14221,1.315113928,0.000956021,0.005377397,TRUE,FALSE
chrX,19591116,19593285,+,Cdc42,1.018654027,0.000259939,0.001707265,TRUE,FALSE
chrX,19852421,19853421,-,CG12655,1.906833375,2.73E-09,3.95E-08,TRUE,FALSE
chrX,20181335,20182700,-,CG1504,5.341532656,0.009538267,0.039278281,TRUE,FALSE
chrX,20198520,20199708,+,CG1631,5.121550678,1.68E-08,2.25E-07,TRUE,FALSE
chrX,20287748,20288836,+,Obp19b,5.991329118,0.000420605,0.002586757,TRUE,FALSE
chrX,20288947,20289991,-,Obp19c,3.230150886,6.38E-06,5.78E-05,TRUE,FALSE
chrX,20539354,20541862,+,CG1835,1.094337142,0.007930757,0.033528404,TRUE,FALSE
chrX,20805979,20810408,+,Npc1b,3.293927619,1.58E-23,8.18E-22,TRUE,FALSE
chrX,20833629,20834528,-,Ser6,1.894507554,0.001144149,0.006287817,TRUE,FALSE
chrX,20894416,20896915,-,r-cup,1.50836947,0.000517445,0.003113754,TRUE,FALSE
chrX,20916164,20920127,+,CG1753,1.104619268,9.55E-05,0.000686258,TRUE,FALSE
chrX,20964870,20982444,+,CG11566,8.100847544,5.00E-13,1.14E-11,TRUE,FALSE
chrX,20964870,20982444,+,stg1,8.100847544,5.00E-13,1.14E-11,TRUE,FALSE
chrX,20975889,20977394,-,CG1503,1.939653619,0.000187593,0.001270275,TRUE,FALSE
chrX,22410737,22412570,-,FucTC,1.457247914,1.14E-05,9.91E-05,TRUE,FALSE
chrXHet,2140,13174,+,CG2893,1.700936557,1.22E-08,1.67E-07,TRUE,FALSE
chrXHet,47120,59583,+,CG17167,4.488234573,2.38E-40,3.13E-38,TRUE,FALSE
,,,,,,,,,
List of genes that are downregulated in the fat body from 50-day-old wild-type flies ,,,,,,,,,
chromtin name,Start site,End site,Strand,Symbol,logFC,PValue,FDR,Upregulation,Downregulation
chr2L,25401,59242,-,Cda5,-2.044145721,1.82E-14,4.66E-13,FALSE,TRUE
chr2L,103961,106718,-,Nhe1,-1.112128,1.94E-05,0.000162248,FALSE,TRUE
chr2L,320278,321246,-,CG11911,-6.493558164,7.25E-39,9.04E-37,FALSE,TRUE
chr2L,378115,387439,+,al,-1.092880924,0.00189349,0.009782058,FALSE,TRUE
chr2L,421799,422435,+,CG13692,-1.880874885,0.001001087,0.005585053,FALSE,TRUE
chr2L,545147,547096,+,nAcRbeta-21C,-1.355790039,2.21E-07,2.50E-06,FALSE,TRUE
chr2L,560793,563303,-,CG11835,-2.06690837,4.63E-14,1.15E-12,FALSE,TRUE
chr2L,737211,744395,-,Eaat2,-1.718400389,1.67E-09,2.52E-08,FALSE,TRUE
chr2L,914089,917805,+,GluRIIC,-1.454885305,4.76E-08,5.86E-07,FALSE,TRUE
chr2L,1011420,1048053,-,ia2,-1.347627522,1.13E-07,1.34E-06,FALSE,TRUE
chr2L,1132329,1134120,-,Iris,-1.952879987,5.53E-14,1.36E-12,FALSE,TRUE
chr2L,1219362,1229471,+,CG42329,-2.377340856,4.06E-19,1.48E-17,FALSE,TRUE
chr2L,1240037,1242205,+,CG5397,-1.108330246,3.49E-05,0.000273652,FALSE,TRUE
chr2L,1256825,1293835,+,robo3,-2.503525772,1.70E-06,1.68E-05,FALSE,TRUE
chr2L,1584863,1587156,-,CG10869,-1.633651229,8.32E-07,8.61E-06,FALSE,TRUE
chr2L,1858608,1880644,-,CG31663,-1.750823507,9.01E-11,1.63E-09,FALSE,TRUE
chr2L,1882414,1884056,-,CG15358,-2.661829116,5.30E-23,2.66E-21,FALSE,TRUE
chr2L,1945839,1947359,-,CG33673,-5.548012381,0.001795433,0.00935561,FALSE,TRUE
chr2L,1982233,1984512,+,CG7289,-1.001978621,0.000109775,0.000776821,FALSE,TRUE
chr2L,2058858,2109878,-,dpr3,-1.166500814,1.52E-05,0.000128877,FALSE,TRUE
chr2L,2128214,2129211,-,CG4259,-1.040620822,5.01E-05,0.000379833,FALSE,TRUE
chr2L,2130814,2137296,+,GlyP,-1.424265354,9.03E-08,1.08E-06,FALSE,TRUE
chr2L,2251571,2252341,-,CG17239,-1.043618527,0.000100937,0.000722073,FALSE,TRUE
chr2L,2254175,2255050,-,CG17012,-1.700595554,2.93E-10,4.85E-09,FALSE,TRUE
chr2L,2768589,2770066,-,colt,-1.096811118,2.67E-05,0.000216619,FALSE,TRUE
chr2L,2770883,2771776,-,CG15399,-1.533279694,1.61E-06,1.59E-05,FALSE,TRUE
chr2L,2780740,2799970,-,Syt1,-1.136136356,1.98E-05,0.000165553,FALSE,TRUE
chr2L,2805517,2812147,+,daw,-1.303466293,6.46E-07,6.84E-06,FALSE,TRUE
chr2L,2815969,2830236,-,Duox,-2.047609081,1.21E-14,3.14E-13,FALSE,TRUE
chr2L,2840123,2842638,+,CG2975,-1.330832959,6.24E-07,6.64E-06,FALSE,TRUE
chr2L,2842588,2844513,-,CG18558,-1.569693994,0.000903028,0.005104074,FALSE,TRUE
chr2L,3042918,3043593,+,CG17261,-2.178823874,3.53E-13,8.17E-12,FALSE,TRUE
chr2L,3043972,3055601,+,v(2)k05816,-2.572574793,7.76E-22,3.49E-20,FALSE,TRUE
chr2L,3048700,3048831,+,snRNA:U5:23D,-2.331406294,9.21E-08,1.10E-06,FALSE,TRUE
chr2L,3173282,3173826,-,CG31698,-7.779761892,4.15E-16,1.26E-14,FALSE,TRUE
chr2L,3387897,3388496,-,CG42460,-4.724475649,0.009724661,0.039828326,FALSE,TRUE
chr2L,3445996,3447591,+,CG2772,-3.698666148,1.51E-08,2.04E-07,FALSE,TRUE
chr2L,3525132,3527588,+,CG8852,-1.889288886,1.46E-12,3.19E-11,FALSE,TRUE
chr2L,3707229,3711722,-,cutlet,-1.125839545,5.00E-05,0.00037941,FALSE,TRUE
chr2L,3760067,3768191,+,CG31772,-1.637021063,1.74E-07,2.00E-06,FALSE,TRUE
chr2L,4277695,4279315,-,Art2,-2.590320648,2.80E-07,3.13E-06,FALSE,TRUE
chr2L,4324572,4331836,+,CG16857,-1.523878739,7.76E-09,1.09E-07,FALSE,TRUE
chr2L,4400952,4403091,+,CG33003,-2.145120197,0.006254146,0.027352822,FALSE,TRUE
chr2L,4406128,4409353,-,CG15431,-1.245011333,2.68E-05,0.000217565,FALSE,TRUE
chr2L,4449288,4453004,-,CG15439,-1.061417342,7.15E-05,0.000526687,FALSE,TRUE
chr2L,4467999,4477024,-,ine,-1.019844529,0.000182063,0.001235604,FALSE,TRUE
chr2L,4796583,4801923,-,CG3244,-1.442844117,4.81E-08,5.92E-07,FALSE,TRUE
chr2L,4813024,4815891,+,CG15629,-1.19125914,1.20E-05,0.000104275,FALSE,TRUE
chr2L,4904067,4906761,-,CG2837,-2.195752723,1.63E-14,4.19E-13,FALSE,TRUE
chr2L,4937408,4941424,+,Sgs1,-2.759949961,1.56E-16,4.91E-15,FALSE,TRUE
chr2L,5011080,5012127,+,CG3887,-1.052994563,5.88E-05,0.000439834,FALSE,TRUE
chr2L,5268516,5270329,+,Cyp4ac3,-1.023085871,0.000139147,0.000969211,FALSE,TRUE
chr2L,5525904,5537108,+,Cap-D3,-1.044038147,6.74E-05,0.000500417,FALSE,TRUE
chr2L,5528086,5530682,+,CG31915,-1.147791926,1.01E-05,8.91E-05,FALSE,TRUE
chr2L,5553896,5555137,+,CG14017,-1.814126195,4.14E-06,3.89E-05,FALSE,TRUE
chr2L,5555073,5558994,+,GluRIIA,-1.507959707,7.49E-09,1.05E-07,FALSE,TRUE
chr2L,5662848,5670838,+,Hsp60C,-5.696928586,6.88E-05,0.000508504,FALSE,TRUE
chr2L,5733674,5741244,-,CG11147,-1.372304477,3.35E-07,3.70E-06,FALSE,TRUE
chr2L,6070989,6073961,+,Kr-h2,-1.532724495,2.03E-09,3.02E-08,FALSE,TRUE
chr2L,6078452,6079737,+,CG9162,-1.002845654,0.007056904,0.030309913,FALSE,TRUE
chr2L,6139460,6145011,+,CG13991,-1.692326235,0.006254146,0.027352822,FALSE,TRUE
chr2L,6225049,6226842,+,Ugt37b1,-1.648243412,0.000818081,0.004665907,FALSE,TRUE
chr2L,6338771,6346282,+,Cpr,-1.87141305,1.29E-12,2.84E-11,FALSE,TRUE
chr2L,6346541,6348151,-,CG9497,-2.214066952,2.39E-15,6.63E-14,FALSE,TRUE
chr2L,6367883,6370195,+,CG9505,-1.276489565,5.40E-07,5.79E-06,FALSE,TRUE
chr2L,6395852,6397249,-,CG42369,-1.681866377,2.05E-10,3.45E-09,FALSE,TRUE
chr2L,6412314,6415344,+,CG13982,-1.348835829,2.67E-07,3.00E-06,FALSE,TRUE
chr2L,6415256,6423308,-,Tig,-1.004294997,6.82E-05,0.000505791,FALSE,TRUE
chr2L,6445069,6448016,-,CG9527,-1.097064615,3.38E-05,0.000265656,FALSE,TRUE
chr2L,6456105,6459008,+,frj,-1.380899252,1.62E-07,1.87E-06,FALSE,TRUE
chr2L,6559430,6560133,+,CG11043,-1.631727671,4.71E-07,5.09E-06,FALSE,TRUE
chr2L,6568389,6601066,-,CG11319,-1.080405575,9.32E-05,0.000670857,FALSE,TRUE
chr2L,6684844,6686995,-,CG11327,-1.69791758,4.02E-05,0.000311856,FALSE,TRUE
chr2L,6736448,6740176,-,TTLL3A,-1.463253646,0.001364701,0.00739213,FALSE,TRUE
chr2L,6972827,7009888,-,uif,-1.316377488,3.03E-07,3.36E-06,FALSE,TRUE
chr2L,7437505,7445269,+,CG5973,-1.158114575,1.50E-05,0.000127744,FALSE,TRUE
chr2L,7608389,7616528,+,CG6739,-2.071480285,1.82E-13,4.31E-12,FALSE,TRUE
chr2L,7647052,7675078,-,Slob,-1.136859277,0.000625992,0.0036947,FALSE,TRUE
chr2L,7689375,7691057,-,CG18585,-2.065677276,2.47E-07,2.78E-06,FALSE,TRUE
chr2L,7754190,7765716,+,CG7196,-1.978424159,0.00259961,0.012857371,FALSE,TRUE
chr2L,7873494,7879550,-,spz3,-1.516094772,3.46E-08,4.33E-07,FALSE,TRUE
chr2L,7887692,7889129,-,Spn28Da,-3.966146354,0.000250964,0.001654804,FALSE,TRUE
chr2L,8434057,8437346,-,D12,-1.470000237,2.97E-08,3.84E-07,FALSE,TRUE
chr2L,8705584,8707440,+,CG9314,-2.506562582,3.08E-15,8.46E-14,FALSE,TRUE
chr2L,8765360,8768708,-,CG9463,-2.000795077,7.98E-09,1.11E-07,FALSE,TRUE
chr2L,8943453,8951200,-,C1GalTA,-1.010841363,0.000163186,0.001123164,FALSE,TRUE
chr2L,8962616,8964628,+,CG32985,-2.570622006,8.92E-08,1.07E-06,FALSE,TRUE
chr2L,8965133,8967028,+,CG32984,-1.606077361,2.64E-09,3.82E-08,FALSE,TRUE
chr2L,8977881,8984870,-,CG13101,-1.264739408,1.65E-06,1.63E-05,FALSE,TRUE
chr2L,9350469,9350996,+,CG13110,-4.724475649,0.009724661,0.039828326,FALSE,TRUE
chr2L,9578535,9579638,-,CG31709,-6.069007797,3.11E-05,0.000246219,FALSE,TRUE
chr2L,9608478,9612708,+,gcm2,-5.548012381,0.000783053,0.004491612,FALSE,TRUE
chr2L,9712582,9746483,-,Nckx30C,-1.079033394,4.77E-05,0.000364013,FALSE,TRUE
chr2L,9769066,9770415,+,CG17633,-2.662627719,1.51E-12,3.28E-11,FALSE,TRUE
chr2L,9796947,9886214,-,nAcRalpha-30D,-2.233011943,0.000969404,0.005432411,FALSE,TRUE
chr2L,9893945,9894026,-,snoRNA:U14:30Eb,-2.506074938,0.00028224,0.001837725,FALSE,TRUE
chr2L,9932586,9933092,-,Cpr30F,-5.548012381,0.001795433,0.00935561,FALSE,TRUE
chr2L,9984646,9995544,+,bib,-2.228040826,2.45E-14,6.19E-13,FALSE,TRUE
chr2L,10032693,10038954,+,obst-B,-1.248944233,2.09E-06,2.04E-05,FALSE,TRUE
chr2L,10064321,10087884,-,CG31714,-1.322130278,0.000208487,0.001399189,FALSE,TRUE
chr2L,10091207,10092419,-,CG13133,-1.568733584,1.91E-05,0.000160754,FALSE,TRUE
chr2L,10308123,10310736,-,Cdk5alpha,-1.033182714,0.000735842,0.004267882,FALSE,TRUE
chr2L,10322475,10324990,+,CG4995,-1.107651932,4.31E-05,0.000332241,FALSE,TRUE
chr2L,10362988,10364046,+,pim,-1.385341452,7.33E-07,7.69E-06,FALSE,TRUE
chr2L,10452676,10456044,-,CG5322,-1.140597867,2.28E-05,0.000187955,FALSE,TRUE
chr2L,10463337,10474347,-,RluA-1,-1.512658513,9.77E-09,1.35E-07,FALSE,TRUE
chr2L,10511251,10517216,-,Fatp,-1.364012269,1.40E-07,1.64E-06,FALSE,TRUE
chr2L,10575859,10577792,-,w-cup,-2.226057865,8.88E-05,0.000640674,FALSE,TRUE
chr2L,10730254,10731356,+,CG17118,-1.217231804,0.001924362,0.009917766,FALSE,TRUE
chr2L,10852511,10854602,+,CG17086,-1.239914393,3.35E-05,0.000263662,FALSE,TRUE
chr2L,10856787,10858082,-,ial,-1.187211366,3.50E-05,0.000274127,FALSE,TRUE
chr2L,11083458,11085170,-,Ast-CC,-4.724475649,0.009724661,0.039828326,FALSE,TRUE
chr2L,11115635,11120314,-,CG6230,-1.107827506,2.91E-05,0.000233651,FALSE,TRUE
chr2L,11136394,11138567,+,hgo,-1.176385674,8.22E-06,7.32E-05,FALSE,TRUE
chr2L,11210680,11261080,+,ab,-1.051436085,0.000410075,0.002531285,FALSE,TRUE
chr2L,11365304,11373397,+,salr,-2.058405334,7.97E-12,1.63E-10,FALSE,TRUE
chr2L,11523299,11528201,-,CG31705,-1.449715589,2.33E-08,3.05E-07,FALSE,TRUE
chr2L,11585430,11586833,-,Mst33A,-5.381936725,0.000783053,0.004491612,FALSE,TRUE
chr2L,11652447,11653837,+,CG4983,-4.978386019,0.004157453,0.019260949,FALSE,TRUE
chr2L,12001233,12002276,-,CG6746,-1.084665222,5.61E-05,0.000420047,FALSE,TRUE
chr2L,12818929,12822787,-,kek1,-1.448308076,7.15E-08,8.64E-07,FALSE,TRUE
chr2L,13130612,13134805,+,CG5122,-1.941537401,0.010706664,0.043204745,FALSE,TRUE
chr2L,13184941,13191949,-,CG16974,-1.068295968,3.63E-05,0.00028376,FALSE,TRUE
chr2L,13277375,13281617,+,CG6108,-1.091082348,2.59E-05,0.000211425,FALSE,TRUE
chr2L,13349822,13355073,-,CG9395,-1.267999266,0.004867472,0.022102222,FALSE,TRUE
chr2L,13444096,13445649,-,CG9267,-1.076113115,4.14E-05,0.000320007,FALSE,TRUE
chr2L,13461780,13485098,+,CR31846,-1.67138664,0.007649507,0.032530899,FALSE,TRUE
chr2L,13475159,13500427,+,CG42784,-2.960452168,6.09E-24,3.25E-22,FALSE,TRUE
chr2L,13540750,13541647,+,CG16852,-5.381936725,0.001795433,0.00935561,FALSE,TRUE
chr2L,13542267,13543560,+,CG16853,-5.381936725,0.004157453,0.019260949,FALSE,TRUE
chr2L,13665527,13670854,+,CG18507,-1.614987773,1.13E-09,1.77E-08,FALSE,TRUE
chr2L,14029261,14031539,-,CG18095,-1.461094583,6.74E-08,8.17E-07,FALSE,TRUE
chr2L,14047583,14048863,+,nimC4,-1.190022367,1.25E-06,1.26E-05,FALSE,TRUE
chr2L,14349113,14351510,-,l(2)34Fc,-1.048345871,5.50E-05,0.00041292,FALSE,TRUE
chr2L,14359217,14361443,+,Pgant35A,-1.488939972,1.45E-08,1.97E-07,FALSE,TRUE
chr2L,14765907,14767225,+,CG4701,-4.978386019,0.004157453,0.019260949,FALSE,TRUE
chr2L,15017153,15032191,+,GABA-B-R1,-1.394679094,4.77E-05,0.000364255,FALSE,TRUE
chr2L,15031156,15031720,-,CG31832,-1.80945752,2.44E-07,2.75E-06,FALSE,TRUE
chr2L,15058302,15059120,+,CG33679,-1.039628088,0.003233339,0.015582855,FALSE,TRUE
chr2L,15075644,15096915,+,CG15270,-1.123225434,0.000772652,0.004459085,FALSE,TRUE
chr2L,15162114,15178320,-,CG4168,-3.340098825,2.46E-24,1.35E-22,FALSE,TRUE
chr2L,15784107,15790050,+,CG18109,-5.548012381,0.000344817,0.002191253,FALSE,TRUE
chr2L,15898919,15900487,-,CG31823,-1.440524954,9.00E-07,9.27E-06,FALSE,TRUE
chr2L,16134706,16135237,-,CG34168,-5.194225761,0.001795433,0.00935561,FALSE,TRUE
chr2L,16766736,16788766,+,Mhc,-1.459780979,4.70E-08,5.80E-07,FALSE,TRUE
chr2L,16843191,16848713,-,CG13284,-1.493670132,1.23E-08,1.68E-07,FALSE,TRUE
chr2L,16849017,16852366,-,CG31810,-1.319878803,1.48E-05,0.000125885,FALSE,TRUE
chr2L,16860072,16861419,-,CG6012,-1.311277067,2.22E-05,0.000183884,FALSE,TRUE
chr2L,16869486,16878300,+,CG31781,-1.229975068,4.62E-06,4.31E-05,FALSE,TRUE
chr2L,16879516,16886321,+,CG34313,-1.382347635,5.95E-08,7.25E-07,FALSE,TRUE
chr2L,16879516,16886321,+,CG31743,-1.382347635,5.95E-08,7.25E-07,FALSE,TRUE
chr2L,16973090,16993986,+,beat-IIIb,-1.450614676,0.000789241,0.004525379,FALSE,TRUE
chr2L,17591447,17592298,-,CG6870,-1.90941339,2.03E-12,4.37E-11,FALSE,TRUE
